client_id,age,balance,average_spending,average_balance,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,gender_F,gender_M,has_deposits_no,has_deposits_yes,loan_no,loan_yes,has_insurance_n,has_insurance_y,has_mortgage_no,has_mortgage_yes,poutcome_failure,poutcome_success
189377839,43.0,1821.6569030899225,-1.2672149980508676,1816.6799210373017,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
189902174,42.0,180.0854347256471,-0.5587432053430996,214.78707481693704,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False
190086578,35.0,549.292516449497,3.3107427701577374,487.0138377633979,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
190178469,50.0,-259.45729906224454,-1.6767310402867588,-204.36426211697824,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False
190219289,44.0,439.67148801969347,-2.839841264961949,482.8673150556169,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False
190364924,35.0,1.9417453303049552,-2.6764827560415383,-6.5766170230693115,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
190657016,42.0,1088.9192801229472,7.155374468849168,1016.695052936104,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
190810937,27.0,1789.4912137176043,-2.1764011420720273,1843.9682411473648,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False
190937773,33.0,82.1660609188047,-0.31693110670874264,11.705105678019466,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False
191142000,41.0,-99.48133093159237,-4.838256617990023,7.540238662849619,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False
191424356,53.0,757.1166155580713,-0.4648823260100107,740.8011972410332,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
191600186,31.0,1382.0688376055223,0.4173287252275895,1339.2736250603516,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
191865880,36.0,22.98937437685001,-1.129253303882038,43.27097401729533,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False
192110557,42.0,4899.178780822671,-2.9885620582938284,4926.19024187686,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False
192473404,38.0,-316.8715095907725,-1.0520590931620268,-248.81429359571374,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
192509581,79.0,144.18719619996602,5.246049876600714,75.58161168076498,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False
193082577,45.0,2369.12973959814,-7.706445185118482,2391.978470951088,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False
193312901,26.0,561.9640945145612,-0.35253540082228485,557.1739146749467,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
193510933,51.0,205.83074006398584,-4.710612440053319,243.49800314890172,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False
193676789,40.0,36.41721149804054,-1.0834945616087333,72.69271782126096,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
193768448,28.0,22.24996234036204,0.1961795964410692,26.956053473889714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
194134978,39.0,103.71495010765744,-0.19107927336318598,109.67966005720228,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False
194218880,47.0,129.17012762671476,1.179208428998752,94.04622412667915,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
194365905,29.0,311.2201904788899,1.0436907388606642,310.5377594770327,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False
194570616,59.0,1472.6212326831835,-0.25900459543659055,1519.8531464323512,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False
194582623,41.0,317.2215599960244,-0.9766030378730056,247.7996913568487,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
194742316,33.0,-36.54372175133292,-1.3125585517906535,-4.906190649315704,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
194820011,68.0,-114.40721201067376,-6.735199179979329,-1.7275722530765607,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False
194952758,29.0,643.3408880227079,-2.5856948151819505,719.789669045183,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False
194957533,50.0,1018.2863580190249,-1.0703299333063934,1072.852078860923,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
195037649,46.0,31.84577957765754,1.761296440939027,20.620527476466403,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False
195239972,34.0,9609.024796142414,0.3255789827755507,9577.690470913896,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
195638754,36.0,49.20507741769027,1.6857762002350702,33.14403443369468,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False
195675698,55.0,2188.6208970717516,1.978743798499927,2165.4959569158596,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False
195786370,42.0,1227.8639154634218,2.5263612443683634,1175.419815584139,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
195903286,56.0,2368.725195995986,0.35761852710009406,2347.508130993679,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False
195914877,38.0,6346.778336473573,0.6449059493751338,6354.505182159516,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False
195997966,44.0,4478.55644985807,-1.1379873928497182,4510.860968517449,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False
196384154,25.0,-180.18551054041615,4.182180129714823,-247.4878149680502,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False
196804735,35.0,14.42069663877257,-0.5328337647191905,-22.82802519940102,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False
197553883,24.0,345.49377588604096,0.0615235519513044,329.2670653199866,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
197588329,33.0,6068.403117949198,-1.4280173007476697,6147.363775131087,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
197732430,29.0,893.87545947339,-0.7887778882604561,928.4035025148585,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False
198732720,49.0,-904.1274767848568,-0.12642429749857,-921.3194362187841,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False
199038710,34.0,-40.24444354928602,-1.5257781837826605,14.780020999317287,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False
199682690,34.0,418.80612531764933,-4.775961595598221,466.2893338568946,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False
199830805,30.0,100.91508722153178,-0.8513317348211217,170.25899081106803,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False
200742226,46.0,424.5400018392623,-1.4207344921061462,456.66080932863656,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
201324486,56.0,17.144685437745142,-2.2891884593858634,-15.532674398898621,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False
201540179,26.0,74.49742350596732,3.608369497793711,42.365608013716766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
201561332,41.0,1230.097285670171,1.2573804547433338,1233.677791925028,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False
201794356,60.0,2845.452720414294,-2.064287245299547,2868.7461814982844,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
201880461,33.0,-24.995489884993937,-1.9441357797334098,12.392527071536515,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
202169286,22.0,27.676328759795616,-1.3796647267865458,29.94135282324695,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False
202627375,54.0,393.7470547048048,-3.006229263924374,518.4726114702457,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
202804593,32.0,7741.8867856281,8.248019971925205,7632.646445758417,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False
202834179,29.0,959.3577618248622,1.678978156329058,909.05442894582,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False
202960181,41.0,2734.0743602535804,-5.737905626879074,2807.0765148192118,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
203139646,44.0,1081.487428778617,-2.629333334160183,1143.2644795329518,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
203153224,41.0,68.91394410917421,0.18963675098821398,58.41740442527206,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False
203277712,39.0,-55.35711531635638,3.1597870659696934,-101.39364745855423,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False
203752855,34.0,3087.418862002543,1.7045876231180046,3048.8989764232338,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False
203793406,46.0,219.97209621696032,-3.1205251867767263,311.7906436421728,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
203917749,28.0,3639.401202633871,-3.488592926569636,3616.57129028959,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False
204016575,43.0,882.5344217042009,0.569141742711613,933.6805449809859,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False
204189694,25.0,248.7963372191631,0.8642254553490966,262.2191485603559,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False
204397761,54.0,237.8513770777131,1.2585478872652152,120.76889998748389,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
204533525,50.0,84.99539341977125,-2.0704893720766284,84.55962002414232,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
205011098,44.0,2649.8296804790484,0.40749605933202476,2666.025287933315,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
205152107,71.0,3509.732052476045,-5.069840243150939,3573.8280328478036,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False
205313236,32.0,297.89567534717287,-5.2155801868442975,360.6403638001317,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False
205608931,24.0,-138.23084043042942,3.7548127885752947,-107.71281720379382,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False
205660519,57.0,1655.6050898791298,0.962456889184059,1604.1907256488366,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False
205743418,56.0,784.7641305346623,-3.293098106922753,756.600099733631,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False
205818725,26.0,3695.2595727218754,1.5355207287075427,3704.4787774879196,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False
205958427,38.0,-310.75044030962107,0.5583706395889817,-313.62473064051323,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False
206651541,41.233851784080514,17742.51454671746,2.332522352968517,17669.702314371847,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False
206665926,44.0,-15.57157226591995,1.7630468330837505,3.374678704086086,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False
206677321,57.0,9045.705339687785,-1.267966934534561,9095.483586304046,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False
206717430,61.0,-44.25643281118143,-2.5221368129525477,-33.63283210236538,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
206832671,47.0,3407.02301424015,-6.38756206952592,3476.6547653565135,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False
207559432,37.0,131.1170776591342,-3.285639350734111,169.3129295217239,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False
207969488,37.0,49.95526959658867,-3.252672558863642,49.54410029808291,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False
208053756,44.0,2897.2558003296485,-2.884063654183974,2956.7138705757243,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False
209160927,30.0,742.9858645053716,-0.3352892248075523,770.3808246426245,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False
209258875,36.0,720.5829479506501,1.7020332729376924,716.420084029404,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
209497534,33.0,344.6453089138699,0.8449772529934898,353.00834376494123,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
209693996,29.0,413.77801094399246,7.040962468743344,319.34103450285335,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False
210182358,43.0,-360.42609437847653,1.1222892864833307,-391.3041785854921,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
210723604,50.0,1117.6139411247143,-3.194010586456088,1130.6729726340652,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False
210943317,42.0,-7.224613348288642,-3.093203505075101,96.8405620317664,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False
211161362,53.0,3588.3601561525516,-0.07743406786492414,3585.684512718494,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
211289855,50.0,-465.9310724729777,1.3161075513377296,-520.9031475489879,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
211532731,45.0,5364.05931833935,2.750082474187402,5320.681408318735,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False
211711377,55.0,3730.810255097503,-9.272820054674831,3889.743848006382,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False
212031855,71.0,5578.3217032318635,2.6663987658072803,5564.617001410933,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False
212064728,58.0,8979.77770549195,-2.0987432944714963,9007.128111750128,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False
212733601,42.0,333.96529986847656,2.5658688175862014,291.00097505683914,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False
213539647,42.0,1011.6653159569208,-4.8679179887600235,1086.3017352816055,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False
213787502,46.0,1165.0258074661917,-0.33398399088108816,1180.283712602873,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False
213810970,41.0,290.9751390103481,1.7774408303130134,294.6372712871455,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False
214045961,32.0,585.263817112911,-0.32613183270963875,523.142219139564,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False
214256527,53.0,1368.6310458031903,0.5459053979279451,1368.5953844777312,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
214282712,48.0,306.31037437567693,3.973461659523084,242.28380664492184,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
214395374,39.0,1910.402072780513,-1.2197140846340062,1919.2245635419602,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
214789314,52.0,1334.8919284237193,-8.184404052006258,1406.5747481736935,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
214868081,41.233851784080514,-307.7263205676652,-1.6100763433265342,-335.67059830706773,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
214884170,23.0,454.9557564797419,-0.4731811237996362,463.3706557897491,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False
214922788,39.0,191.13427666661065,2.7537523342911516,101.90793339264464,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
215497592,37.0,1304.7212969662414,1.3332912391725404,1281.2724306617456,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False
215704749,36.0,422.7015534646956,0.231903821634387,403.83321665973983,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
215716032,54.0,3148.740500464537,5.045479167463345,3087.8071862047696,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
215846049,43.0,606.4202734592745,0.7406668216364823,613.1995110821499,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False
215965192,56.0,-27.21189038551253,-2.12488107824406,18.077803245384203,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False
216107447,50.0,-165.53844705165469,4.760223231309604,-152.88617429237925,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
216651206,31.0,309.251922162444,-0.5172344116645559,255.13957297905375,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False
216733154,32.0,1970.4090738949735,-0.10171256729872766,1983.3254046597976,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
216864237,50.0,4108.110313898566,-1.7869552837732043,4113.464442925207,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False
216874297,42.0,627.6482634656088,-5.130692899075302,744.9090861318417,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
217170122,73.0,276.11858099449705,5.0055432216717906,290.306816048179,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False
217176491,43.0,297.24099373949116,1.60887345326232,297.74365891919757,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False
217282053,39.0,224.51928175779074,-0.26981176637438464,212.8372219889066,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False
217461973,56.0,4508.139793880593,-5.191076382385181,4566.176916477526,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False
217933404,35.0,763.6925513026496,-5.004434367520503,861.8462048655451,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
217983690,36.0,1382.5763605161835,6.102109029028952,1319.9793032578998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False
218855896,38.0,81.96838011540493,3.816248213823603,6.125237820724942,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
219164090,57.0,3088.0224594235565,-2.2087763232641917,3101.7496041515365,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False
219386621,35.0,223.53647633570685,8.62387542970817,75.84522296742968,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
219669261,41.0,487.6665735296477,0.677742531133365,401.03128870834047,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False
219791342,31.0,225.59617987873332,5.217849513801245,169.26894101648247,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
220277521,58.0,1023.0944792863017,0.5392834450621694,1002.1600791656085,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False
220425122,28.0,482.3867718237166,-3.3745246543003575,517.810549640403,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False
220459962,32.0,1755.2451914605663,-0.2581623189306174,1739.6092630848339,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
220797978,56.0,441.05249982571644,2.6714351159278156,386.61223100900565,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False
221008979,58.0,160.5701544599488,1.0603773526960236,78.31561315749425,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False
221107068,30.0,409.30930680687453,-2.090281026491507,446.7395229725626,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False
221438460,53.0,1285.567251214466,-2.7464075173003675,1335.868717792272,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False
221538493,23.0,1747.7350635366845,-3.09993963852884,1798.764664740815,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False
221617629,49.0,98.6961414428948,-2.0208875180056816,139.20150780965307,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False
221688908,31.0,-71.35761488933699,-0.6459715216234124,-1.5070482998121795,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False
222028739,35.0,2024.864821163523,-1.8604375219290614,2056.6817655514888,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False
222111694,26.0,193.21292017369456,0.8821312309202034,191.9824987726636,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False
222290764,35.0,-15.953699860778409,0.5298998344730842,4.99988118419849,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
